name,description,styleUrl,icon-opacity,icon-color,icon-scale,icon,COORDENADAS,BRBM,MUNICÍPIO,SITUAÇÃO,INFORMAÇÕES,OK BRBM,CAMINHÕES,VEÍCULO DE EMERGÊNCIA,VEICULOS LEVES,/,AJUDA HUMANITÁRIA,icon-offset,icon-offset-units
"ERS 126, km 04","{""@type"":""html"",""value"":""COORDENADAS: -27.486045,-51.904396<br>BRBM: 1º<br>MUNICÍPIO: Marcelino Ramos<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.486045,-51.904396",1º,Marcelino Ramos,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 126, km 05","{""@type"":""html"",""value"":""COORDENADAS: -27.496281111168994, -51.904114915345<br>BRBM: 1º<br>MUNICÍPIO: Marcelino Ramos<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Queda de barreira<br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 06/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.496281111168994, -51.904114915345",1º,Marcelino Ramos,Bloqueio Parcial,Queda de barreira,TRUE,TRUE,TRUE,TRUE,06/05/2024,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 126, km 08","{""@type"":""html"",""value"":""COORDENADAS: -27.547674, -51.899519<br>BRBM: 1º<br>MUNICÍPIO: Marcelino Ramos<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 04/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.547674, -51.899519",1º,Marcelino Ramos,Liberado,,TRUE,TRUE,TRUE,TRUE,04/05/2024,TRUE,,
"ERS 129, km 142","{""@type"":""html"",""value"":""COORDENADAS: -28.740329, -51.929557<br>BRBM: 1º<br>MUNICÍPIO: Serafina Correa<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.740329, -51.929557",1º,Serafina Correa,Liberado,,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE,,
"ERS 165, km 08","{""@type"":""html"",""value"":""COORDENADAS: -28.372554297094066, -54.87735093342502<br>BRBM: 1º<br>MUNICÍPIO: Sao Luiz Gonzaga<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.372554297094066, -54.87735093342502",1º,Sao Luiz Gonzaga,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 211, km 40","{""@type"":""html"",""value"":""COORDENADAS: -27.722449, -52.487762<br>BRBM: 1º<br>MUNICÍPIO: Jacutinga<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.722449, -52.487762",1º,Jacutinga,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 305, km 09","{""@type"":""html"",""value"":""COORDENADAS: -27.677169075307354, -54.46547756441791<br>BRBM: 1º<br>MUNICÍPIO: Tuparendi<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.677169075307354, -54.46547756441791",1º,Tuparendi,Liberado,,TRUE,TRUE,TRUE,TRUE,03/05/2024,TRUE,,
"ERS 305, km 47","{""@type"":""html"",""value"":""COORDENADAS: -27.522031, -54.233109<br>BRBM: 1º<br>MUNICÍPIO: Horizontina<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.522031, -54.233109",1º,Horizontina,Liberado,,TRUE,TRUE,TRUE,TRUE,03/05/2024,TRUE,,
"ERS 324, km 208","{""@type"":""html"",""value"":""COORDENADAS: -28.404425,-52.233167<br>BRBM: 1º<br>MUNICÍPIO: Marau<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES:  <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 09/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.404425,-52.233167",1º,Marau,Liberado, ,TRUE,TRUE,TRUE,TRUE,09/05/2024,TRUE,,
"ERS 332, km143","{""@type"":""html"",""value"":""COORDENADAS: -28.720444, -52.850722<br>BRBM: 1º<br>MUNICÍPIO: Tapera<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.720444, -52.850722",1º,Tapera,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 342, km 102","{""@type"":""html"",""value"":""COORDENADAS: -28.319534,-53.981834<br>BRBM: 1º<br>MUNICÍPIO: Ijui<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 04/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.319534,-53.981834",1º,Ijui,Liberado,,TRUE,TRUE,TRUE,TRUE,04/05/2024,TRUE,,
"ERS 420, km 38","{""@type"":""html"",""value"":""COORDENADAS:  -27.3773757, -52.2974566<br>BRBM: 1º<br>MUNICÍPIO: Aratiba<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Deslizamento de Terra <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png," -27.3773757, -52.2974566",1º,Aratiba,Bloqueio Parcial,Deslizamento de Terra ,TRUE,TRUE,TRUE,TRUE,03/05/2024,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 420, km 42","{""@type"":""html"",""value"":""COORDENADAS: -27.373265, -52.300515<br>BRBM: 1º<br>MUNICÍPIO: Aratiba<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.373265, -52.300515",1º,Aratiba,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 491, km 05","{""@type"":""html"",""value"":""COORDENADAS: -27.478597, -51.947048<br>BRBM: 1º<br>MUNICÍPIO: Marcelino Ramos<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Pista está cedendo<br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.478597, -51.947048",1º,Marcelino Ramos,Bloqueio Parcial,Pista está cedendo,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 518, km 09","{""@type"":""html"",""value"":""COORDENADAS: -27.657949161703776, -53.788355378037124<br>BRBM: 1º<br>MUNICÍPIO: Campo Novo<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 04/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.657949161703776, -53.788355378037124",1º,Campo Novo,Liberado,,TRUE,TRUE,TRUE,TRUE,04/05/2024,TRUE,,
"ERS 522, km 10","{""@type"":""html"",""value"":""COORDENADAS:  -28.582144, -54.094683<br>BRBM: 1º<br>MUNICÍPIO: Augusto Pestana<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png," -28.582144, -54.094683",1º,Augusto Pestana,Liberado,,TRUE,TRUE,TRUE,TRUE,03/05/2024,TRUE,,
"ERS 550, km 23","{""@type"":""html"",""value"":""COORDENADAS: -28.048913, -55.184319<br>BRBM: 1º<br>MUNICÍPIO: Pirapo<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES:  <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.048913, -55.184319",1º,Pirapo,Liberado, ,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 569, km 28","{""@type"":""html"",""value"":""COORDENADAS: -27.922806138787813, -53.04784864417883<br>BRBM: 1º<br>MUNICÍPIO: Novo Barreiro<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.922806138787813, -53.04784864417883",1º,Novo Barreiro,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"ERS 587, km 14","{""@type"":""html"",""value"":""COORDENADAS: -27.445072,-53.274705<br>BRBM: 1º<br>MUNICÍPIO: Cristal do Sul<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.445072,-53.274705",1º,Cristal do Sul,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"RSC 472, km 04","{""@type"":""html"",""value"":""COORDENADAS: -27.628231, -54.132850<br>BRBM: 1º<br>MUNICÍPIO: Boa Vista do Burica<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.628231, -54.132850",1º,Boa Vista do Burica,Liberado,,TRUE,TRUE,TRUE,TRUE,03/05/2024,TRUE,,
"RSC 480, km 01","{""@type"":""html"",""value"":""COORDENADAS: -27.296272,-52.687281<br>BRBM: 1º<br>MUNICÍPIO: Nonoai<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.296272,-52.687281",1º,Nonoai,Liberado,,TRUE,TRUE,TRUE,TRUE,03/05/2024,TRUE,,
"RSC 480, km 10 e 11","{""@type"":""html"",""value"":""COORDENADAS: -27.652635616999923, -52.46286454449339<br>BRBM: 1º<br>MUNICÍPIO: Ponte Preta<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 04/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-27.652635616999923, -52.46286454449339",1º,Ponte Preta,Liberado,,TRUE,TRUE,TRUE,TRUE,04/05/2024,TRUE,,
"VRS 817, km 09","{""@type"":""html"",""value"":""COORDENADAS: -28.825825, -52.960995<br>BRBM: 1º<br>MUNICÍPIO: Alto Alegre<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.825825, -52.960995",1º,Alto Alegre,Liberado,,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE,,
"VRS 824, km 10","{""@type"":""html"",""value"":""COORDENADAS: -28.733093, -53.147408<br>BRBM: 1º<br>MUNICÍPIO: Quinze de Novembro<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.733093, -53.147408",1º,Quinze de Novembro,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"VRS 824, km 13 ","{""@type"":""html"",""value"":""COORDENADAS: -28.733574, -53.143705<br>BRBM: 1º<br>MUNICÍPIO: Tapera<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 04/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-28.733574, -53.143705",1º,Tapera,Liberado,,TRUE,TRUE,TRUE,TRUE,04/05/2024,TRUE,,
"BRS 287, km 05","{""@type"":""html"",""value"":""COORDENADAS: -29.67413, -54.2079<br>BRBM: 2º<br>MUNICÍPIO: Dilermando de Aguiar<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Queda Cabeceira da ponte <br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 30/04/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.67413, -54.2079",2º,Dilermando de Aguiar,Bloqueio Total,Queda Cabeceira da ponte ,TRUE,FALSE,FALSE,FALSE,30/04/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 129, km 00","{""@type"":""html"",""value"":""COORDENADAS: -29.687604923103954, -51.9672856480469<br>BRBM: 2º<br>MUNICÍPIO: Bom Retiro do Sul<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Pista submersa<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 12/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.687604923103954, -51.9672856480469",2º,Bom Retiro do Sul,Bloqueio Total,Pista submersa,TRUE,FALSE,FALSE,FALSE,12/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 129, km 12","{""@type"":""html"",""value"":""COORDENADAS: -29.605982, -51.955670<br>BRBM: 2º<br>MUNICÍPIO: Bom Retiro do Sul<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Pista submersa<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 12/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.605982, -51.955670",2º,Bom Retiro do Sul,Bloqueio Total,Pista submersa,TRUE,FALSE,FALSE,FALSE,12/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 129, km 19","{""@type"":""html"",""value"":""COORDENADAS: -29.57466579548191, -51.989787493137136<br>BRBM: 2º<br>MUNICÍPIO: Bom Retiro do Sul<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Pista submersa<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.57466579548191, -51.989787493137136",2º,Bom Retiro do Sul,Bloqueio Total,Pista submersa,TRUE,FALSE,FALSE,FALSE,01/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 129, km 48","{""@type"":""html"",""value"":""COORDENADAS: -29.39306340008152, -51.873288073575154<br>BRBM: 2º<br>MUNICÍPIO: Colinas<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 30/04/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.39306340008152, -51.873288073575154",2º,Colinas,Liberado,,TRUE,TRUE,TRUE,TRUE,30/04/2024,TRUE,,
"ERS 129, km 50","{""@type"":""html"",""value"":""COORDENADAS: -29.39101428025541, -51.87116947827663<br>BRBM: 2º<br>MUNICÍPIO: Estrela<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.39101428025541, -51.87116947827663",2º,Estrela,Liberado,,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE,,
"ERS 129, km 53","{""@type"":""html"",""value"":""COORDENADAS: -29.37029441307839, -51.87508518138478<br>BRBM: 2º<br>MUNICÍPIO: Colinas<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 30/04/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.37029441307839, -51.87508518138478",2º,Colinas,Liberado,,TRUE,TRUE,TRUE,TRUE,30/04/2024,TRUE,,
"ERS 129, km 64","{""@type"":""html"",""value"":""COORDENADAS: -29.300417206704456, -51.88454800536237<br>BRBM: 2º<br>MUNICÍPIO: Roca Sales<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.300417206704456, -51.88454800536237",2º,Roca Sales,Liberado,,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE,,
"ERS 129, km 66","{""@type"":""html"",""value"":""COORDENADAS: -29.280545630366998, -51.88110883382522<br>BRBM: 2º<br>MUNICÍPIO: Lajeado<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 30/04/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.280545630366998, -51.88110883382522",2º,Lajeado,Liberado,,TRUE,TRUE,TRUE,TRUE,30/04/2024,TRUE,,
"ERS 129, km 67 e 68","{""@type"":""html"",""value"":""COORDENADAS: -29.271303817597545, -51.87789478719086<br>BRBM: 2º<br>MUNICÍPIO: Encantado<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Queda de árvores e entulhos na pista<br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.271303817597545, -51.87789478719086",2º,Encantado,Bloqueio Parcial,Queda de árvores e entulhos na pista,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS 129, km 72","{""@type"":""html"",""value"":""COORDENADAS: -29.192590601510904, -51.87842328343213<br>BRBM: 2º<br>MUNICÍPIO: Encantado<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.192590601510904, -51.87842328343213",2º,Encantado,Liberado,,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE,,
"ERS 129, km 74","{""@type"":""html"",""value"":""COORDENADAS: -29.22142194025455, -51.889907232495446<br>BRBM: 2º<br>MUNICÍPIO: Encantado<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.22142194025455, -51.889907232495446",2º,Encantado,Liberado,,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE,,
"ERS 129, km 76 ao 79","{""@type"":""html"",""value"":""COORDENADAS: -29.168121188896315, -51.886282445753416<br>BRBM: 2º<br>MUNICÍPIO: Encantado<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Arvores e entulhos na pista<br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 29/04/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.168121188896315, -51.886282445753416",2º,Encantado,Bloqueio Parcial,Arvores e entulhos na pista,TRUE,TRUE,TRUE,TRUE,29/04/2024,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
